id xo_count_rqtl
AFC_49_20_E07 5
AFC_49_20_E08 6
AFC_49_20_E09 7
AFC_49_20_E10 5
AFC_49_20_E11 8
AFC_49_20_E12 3
AFC_49_20_F01 8
AFC_49_20_F02 6
AFC_49_20_F03 5
AFC_49_20_F04 2
AFC_49_20_F05 6
AFC_49_20_F06 9
AFC_49_20_F07 5
AFC_49_20_F08 5
AFC_49_20_F09 3
AFC_49_20_F10 7
AFC_49_20_F11 1
AFC_49_20_F12 3
AFC_49_20_G01 5
AFC_49_20_G02 2
AFC_49_20_G03 8
AFC_49_20_G04 4
AFC_49_20_G05 4
AFC_49_20_G06 5
AFC_49_20_G07 3
AFC_49_20_G08 5
AFC_49_20_G10 2
AFC_49_20_G11 3
AFC_49_20_G12 3
AFC_49_20_H03 6
AFC_49_20_H08 3
AFC_49_20_H11 6
