id xo_count_rqtl
MC_20_19_C07 6
MC_20_19_C08 4
MC_20_19_C09 5
MC_20_19_C10 6
MC_20_19_C11 5
MC_20_19_C12 4
MC_20_19_D01 7
MC_20_19_D02 3
MC_20_19_D03 3
MC_20_19_D05 3
MC_20_19_D06 4
MC_20_19_D07 6
MC_20_19_D08 6
MC_20_19_D09 4
MC_20_19_D10 3
MC_20_19_D11 1
MC_20_19_D12 5
MC_20_19_E01 6
MC_20_19_E02 5
MC_20_19_E03 8
MC_20_19_E07 5
MC_20_19_E08 4
MC_20_19_E09 7
MC_20_19_E10 5
MC_20_19_E11 5
MC_20_19_F01 4
MC_20_19_F02 6
MC_20_19_F03 6
MC_20_19_F04 4
MC_20_19_F07 6
MC_20_19_F08 9
MC_20_19_F09 5
MC_20_19_F11 4
MC_20_19_F12 2
MC_20_19_G01 5
MC_20_19_G03 5
MC_20_19_G04 5
MC_20_19_G05 2
MC_20_19_G06 5
MC_20_19_G07 5
MC_20_19_G08 3
MC_20_19_G09 5
MC_20_19_G10 7
MC_20_19_G11 6
MC_20_19_G12 4
MC_20_19_H01 3
MC_20_19_H03 4
MC_20_19_H04 4
MC_20_19_H05 3
MC_20_19_H06 7
MC_20_19_H07 2
MC_20_19_H08 5
MC_20_19_H09 5
MC_20_19_H10 4
MC_20_19_H11 6
MC_20_20_A02 6
MC_20_20_A04 5
MC_20_20_A05 3
MC_20_20_B01 4
MC_20_20_B02 5
MC_20_20_B03 4
MC_20_20_B04 4
MC_20_20_B05 6
MC_20_20_B06 3
MC_20_20_B07 2
MC_20_20_B08 4
MC_20_20_B09 3
MC_20_20_B10 7
MC_20_20_B11 5
MC_20_20_B12 4
MC_20_20_C01 3
MC_20_20_C02 4
MC_20_20_C03 3
MC_20_20_C04 7
MC_20_20_C05 5
MC_20_20_C06 3
MC_20_20_C07 2
MC_20_20_C08 2
MC_20_20_C09 3
MC_20_20_C10 5
MC_20_20_D01 2
MC_20_20_D02 2
MC_20_20_D03 7
MC_20_20_D04 5
MC_20_20_D06 7
MC_20_20_D07 4
MC_20_20_D08 5
MC_20_20_D09 5
MC_20_20_D10 4
MC_20_20_D11 5
MC_20_20_D12 4
MC_20_20_E02 9
MC_20_20_E03 5
MC_20_20_E04 6
MC_20_20_E05 4
MC_20_20_E06 6
MC_20_20_E07 7
MC_20_20_E08 5
MC_20_20_E09 4
MC_20_20_E10 4
MC_20_20_E11 6
MC_20_20_E12 6
MC_20_20_F01 8
MC_20_20_F02 4
MC_20_20_F04 8
MC_20_20_F05 4
MC_20_20_F06 1
MC_20_20_F07 7
MC_20_20_F09 4
MC_20_20_F10 2
MC_20_20_F11 4
MC_20_20_F12 3
MC_20_20_G01 5
MC_20_20_G02 7
MC_20_20_G03 6
MC_20_20_G04 4
MC_20_20_G05 4
MC_20_20_G06 8
MC_20_20_G07 4
MC_20_20_G08 4
MC_20_20_G09 4
MC_20_20_G11 5
MC_20_20_G12 1
MC_20_20_H01 2
MC_20_20_H05 2
MC_20_20_H06 3
MC_20_20_H07 6
MC_20_20_H08 6
MC_20_20_H09 3
MC_20_20_H10 5
MC_20_20_H11 2
MC_20_20_H12 6
