id xo_count_rqtl
AFC_47_16_E02 6
AFC_47_16_E03 5
AFC_47_16_E04 8
AFC_47_16_E05 2
AFC_47_16_E07 6
AFC_47_16_E08 12
AFC_47_16_E09 7
AFC_47_16_E10 9
AFC_47_16_E11 4
AFC_47_16_E12 7
AFC_47_16_F01 7
AFC_47_16_F02 6
AFC_47_16_F03 8
AFC_47_16_F04 5
AFC_47_16_F05 2
AFC_47_16_F06 7
AFC_47_16_F07 5
AFC_47_16_F08 3
AFC_47_16_F09 8
AFC_47_16_F10 7
AFC_47_16_F11 1
AFC_47_16_F12 3
AFC_47_16_G01 5
AFC_47_16_G02 5
AFC_47_16_G04 5
AFC_47_16_G05 2
AFC_47_16_G06 7
AFC_47_16_G07 5
AFC_47_16_G08 5
AFC_47_16_G09 6
AFC_47_16_G10 7
AFC_47_16_G11 3
AFC_47_16_G12 3
AFC_47_17_A01 6
AFC_47_17_A11 4
AFC_47_17_A12 5
AFC_47_17_B01 8
AFC_47_17_B02 9
AFC_47_17_B03 3
AFC_47_17_B06 8
AFC_47_17_B07 3
AFC_47_17_B08 11
AFC_47_17_B09 3
AFC_47_17_B10 4
AFC_47_17_B11 4
AFC_47_17_B12 4
AFC_47_17_C01 1
AFC_47_17_C02 5
AFC_47_17_C03 5
AFC_47_17_C05 8
AFC_47_17_C06 7
AFC_47_17_C07 4
AFC_47_17_C08 4
AFC_47_17_C09 12
AFC_47_17_C10 3
AFC_47_17_C11 5
AFC_47_17_C12 5
AFC_47_17_D01 2
AFC_47_17_D02 4
AFC_47_17_D03 6
AFC_47_17_D04 5
AFC_47_17_D05 5
AFC_47_17_D06 6
AFC_47_17_D07 9
AFC_47_17_D08 6
AFC_47_17_D09 5
AFC_47_17_D10 6
AFC_47_17_D12 2
AFC_47_17_E01 6
AFC_47_17_E02 2
AFC_47_17_E03 1
AFC_47_17_E04 5
AFC_47_17_E05 8
AFC_47_17_E06 3
AFC_47_17_E07 4
AFC_47_17_E08 6
AFC_47_17_E10 6
AFC_47_17_E11 5
AFC_47_17_F01 5
AFC_47_17_F02 4
AFC_47_17_F03 6
AFC_47_17_F04 4
AFC_47_17_F05 6
AFC_47_17_F06 5
AFC_47_17_F07 4
AFC_47_17_F08 7
AFC_47_17_F09 6
AFC_47_17_F10 4
AFC_47_17_F11 4
AFC_47_17_F12 2
AFC_47_17_G01 5
AFC_47_17_G02 7
AFC_47_17_G03 5
AFC_47_17_G04 7
AFC_47_17_G05 7
AFC_47_17_G06 5
AFC_47_17_G07 4
AFC_47_17_G08 2
AFC_47_17_G09 6
AFC_47_17_G10 5
AFC_47_17_G11 5
AFC_47_17_G12 1
AFC_47_17_H01 11
AFC_47_17_H02 7
AFC_47_17_H03 5
AFC_47_17_H04 2
AFC_47_17_H05 5
AFC_47_17_H06 8
AFC_47_17_H07 3
AFC_47_17_H08 5
AFC_47_17_H11 4
AFC_47_17_H12 7
AFC_47_18_A04 4
AFC_47_18_A05 7
AFC_47_18_A06 5
AFC_47_18_A07 6
AFC_47_18_A08 4
AFC_47_18_A09 4
AFC_47_18_B02 4
AFC_47_18_B03 8
AFC_47_18_B04 6
AFC_47_18_B05 6
AFC_47_18_B06 4
AFC_47_18_B07 6
AFC_47_18_B08 6
AFC_47_18_B09 8
AFC_47_18_B10 4
AFC_47_18_B11 6
AFC_47_18_C01 6
AFC_47_18_C02 6
AFC_47_18_C03 6
AFC_47_18_C04 5
AFC_47_18_C05 7
AFC_47_18_C06 5
AFC_47_18_C07 5
AFC_47_18_C08 8
AFC_47_18_C09 4
AFC_47_18_C10 6
AFC_47_18_C11 5
AFC_47_18_C12 5
AFC_47_18_D01 3
AFC_47_18_D02 3
AFC_47_18_D03 2
AFC_47_18_D06 7
AFC_47_18_D07 10
AFC_47_18_D08 6
AFC_47_18_D09 5
AFC_47_18_D10 4
AFC_47_18_D11 6
AFC_47_18_D12 5
AFC_47_18_E01 4
AFC_47_18_E04 8
AFC_47_18_E05 1
AFC_47_18_E06 4
AFC_47_18_E07 6
AFC_47_18_E08 5
AFC_47_18_E09 7
AFC_47_18_E10 1
AFC_47_18_E11 6
AFC_47_18_E12 3
AFC_47_18_F01 4
AFC_47_18_F02 3
AFC_47_18_F04 7
AFC_47_18_F06 6
AFC_47_18_F07 3
AFC_47_18_F08 6
AFC_47_18_F09 4
AFC_47_18_F10 5
AFC_47_18_F11 7
AFC_47_18_F12 5
AFC_47_18_G01 4
AFC_47_18_G04 4
AFC_47_18_G05 3
AFC_47_18_G06 4
AFC_47_18_G09 4
AFC_47_18_G10 5
AFC_47_18_G11 4
AFC_47_18_G12 5
AFC_47_18_H01 4
AFC_47_18_H02 10
AFC_47_18_H03 3
AFC_47_18_H05 5
AFC_47_18_H06 4
AFC_47_18_H07 3
AFC_47_18_H08 8
AFC_47_18_H09 5
AFC_47_18_H10 7
AFC_47_18_H11 7
AFC_47_18_H12 2
AFC_47_19_A01 5
AFC_47_19_A02 4
AFC_47_19_A03 3
AFC_47_19_A04 6
AFC_47_19_A05 6
AFC_47_19_A06 2
AFC_47_19_A07 8
AFC_47_19_A08 5
AFC_47_19_A09 5
AFC_47_19_A10 3
AFC_47_19_A11 4
AFC_47_19_A12 5
AFC_47_19_B01 4
AFC_47_19_B02 5
AFC_47_19_B03 5
AFC_47_19_B04 3
AFC_47_19_B05 3
AFC_47_19_B06 6
AFC_47_19_B07 8
AFC_47_19_B08 2
AFC_47_19_B09 6
AFC_47_19_B10 4
AFC_47_19_B11 5
AFC_47_19_B12 3
AFC_47_19_C01 3
AFC_47_19_C02 5
AFC_47_19_C03 3
AFC_47_19_C04 3
AFC_47_19_C05 4
AFC_47_19_C06 2
AFC_47_19_C07 1
AFC_47_19_C08 4
AFC_47_19_C09 9
AFC_47_19_C10 7
AFC_47_19_C11 5
AFC_47_19_C12 4
AFC_47_19_D01 6
AFC_47_19_D02 4
AFC_47_19_D03 4
AFC_47_19_D05 4
AFC_47_19_D06 6
AFC_47_19_D07 6
AFC_47_19_D08 3
AFC_47_19_D09 6
AFC_47_19_D10 3
AFC_47_19_D11 4
AFC_47_19_E01 7
AFC_47_19_E02 6
AFC_47_19_E03 2
AFC_47_19_E04 7
AFC_47_19_E05 4
AFC_47_19_E06 6
AFC_47_19_E07 5
AFC_47_19_E08 5
AFC_47_19_E09 7
AFC_47_19_E10 6
AFC_47_19_E11 6
AFC_47_19_E12 3
AFC_47_19_F01 3
AFC_47_19_F02 4
AFC_47_19_F03 5
AFC_47_19_F04 5
AFC_47_19_F05 1
AFC_47_19_F06 4
AFC_47_19_F07 5
AFC_47_19_F08 5
AFC_47_19_F09 4
AFC_47_19_F10 6
AFC_47_19_F11 7
AFC_47_19_F12 7
AFC_47_19_G01 5
AFC_47_19_G02 9
AFC_47_19_G03 7
AFC_47_19_G04 7
AFC_47_19_G05 6
AFC_47_19_G06 4
AFC_47_19_G07 6
AFC_47_19_G08 5
AFC_47_19_G09 3
AFC_47_19_G10 3
AFC_47_19_G11 1
AFC_47_19_G12 4
AFC_47_19_H01 2
AFC_47_19_H03 4
AFC_47_19_H04 5
AFC_47_19_H05 6
AFC_47_19_H06 4
AFC_47_19_H08 8
AFC_47_19_H09 2
AFC_47_20_A04 3
AFC_47_20_A05 5
AFC_47_20_A06 5
AFC_47_20_A07 3
AFC_47_20_A09 4
AFC_47_20_A12 6
AFC_47_20_B01 6
AFC_47_20_B02 4
AFC_47_20_B03 7
AFC_47_20_B04 6
AFC_47_20_B05 3
AFC_47_20_B06 3
AFC_47_20_B07 2
AFC_47_20_B08 4
AFC_47_20_B09 6
AFC_47_20_B10 2
AFC_47_20_B11 5
AFC_47_20_B12 1
AFC_47_20_C01 8
AFC_47_20_C03 5
AFC_47_20_C04 5
AFC_47_20_C05 7
AFC_47_20_C06 2
AFC_47_20_C07 8
AFC_47_20_C08 3
AFC_47_20_C09 8
AFC_47_20_C10 4
AFC_47_20_C11 5
AFC_47_20_D01 4
AFC_47_20_D02 4
AFC_47_20_D03 5
AFC_47_20_D04 6
AFC_47_20_D05 5
AFC_47_20_D06 6
AFC_47_20_D07 4
AFC_47_20_D08 5
AFC_47_20_D10 3
AFC_47_20_D11 5
AFC_47_20_D12 5
AFC_47_20_E01 1
AFC_47_20_E02 6
AFC_47_20_E03 3
AFC_47_20_E04 4
AFC_47_20_E05 4
AFC_47_20_E06 2
AFC_47_20_E07 3
AFC_47_20_E08 9
AFC_47_20_E09 7
AFC_47_20_E10 4
AFC_47_20_E11 4
AFC_47_20_E12 5
AFC_47_20_F01 6
AFC_47_20_F02 4
AFC_47_20_F03 6
AFC_47_20_F04 3
AFC_47_20_F05 4
AFC_47_20_F07 7
AFC_47_20_F08 4
AFC_47_20_F09 6
AFC_47_20_F10 4
AFC_47_20_F11 7
AFC_47_20_F12 4
AFC_47_20_G01 6
AFC_47_20_G02 2
AFC_47_20_G03 5
AFC_47_20_G04 8
AFC_47_20_G05 7
AFC_47_20_G06 8
AFC_47_20_G07 9
AFC_47_20_G08 1
AFC_47_20_G09 4
AFC_47_20_G10 4
AFC_47_20_G11 3
AFC_47_20_G12 7
AFC_47_20_H01 3
AFC_47_20_H02 3
AFC_47_20_H04 5
AFC_47_20_H05 6
AFC_47_20_H06 4
AFC_47_20_H07 3
AFC_47_20_H08 6
AFC_47_20_H09 4
AFC_47_20_H10 6
AFC_47_20_H11 10
