id xo_count_rqtl
MC_6_17_F09 5
MC_6_17_F10 3
MC_6_17_F11 5
MC_6_17_F12 5
MC_6_17_G02 5
MC_6_17_G03 3
MC_6_17_G04 3
MC_6_17_G05 4
MC_6_17_G06 1
MC_6_17_G07 3
MC_6_17_G08 3
MC_6_17_G10 3
MC_6_17_H04 3
MC_6_17_H06 4
MC_6_17_H07 4
MC_6_17_H08 1
MC_6_17_H09 6
MC_6_17_H10 3
MC_6_17_H11 5
MC_6_18_C01 2
MC_6_18_C02 4
MC_6_18_C03 4
MC_6_18_C04 4
MC_6_18_C06 2
MC_6_18_C07 5
MC_6_18_C08 2
MC_6_18_C09 5
MC_6_18_C10 4
MC_6_18_D01 4
MC_6_18_D02 2
MC_6_18_D03 4
MC_6_18_D04 8
MC_6_18_D05 1
MC_6_18_D06 9
MC_6_18_D07 6
MC_6_18_D09 6
MC_6_18_D10 4
MC_6_18_D11 4
MC_6_18_D12 3
MC_6_18_E01 4
MC_6_18_E02 5
MC_6_18_E03 4
MC_6_18_E04 5
MC_6_18_E05 7
MC_6_18_E06 2
MC_6_18_E07 5
MC_6_18_E08 3
MC_6_18_E09 4
MC_6_18_E10 2
MC_6_18_E11 2
MC_6_18_E12 4
MC_6_18_F03 2
MC_6_18_F04 4
MC_6_18_F05 1
MC_6_18_F06 5
MC_6_18_F07 2
MC_6_18_F08 5
MC_6_18_F09 3
MC_6_18_F10 3
MC_6_18_F11 8
MC_6_18_F12 3
MC_6_18_G01 2
MC_6_18_G02 7
MC_6_18_G03 2
MC_6_18_G05 3
MC_6_18_G06 6
MC_6_18_G07 6
MC_6_18_G09 7
MC_6_18_G10 3
MC_6_18_G11 8
MC_6_18_G12 1
MC_6_18_H01 5
MC_6_18_H02 6
MC_6_18_H03 5
MC_6_18_H04 5
MC_6_18_H05 4
MC_6_18_H06 5
MC_6_18_H07 8
MC_6_18_H08 3
MC_6_18_H09 5
MC_6_18_H10 2
MC_6_18_H11 8
MC_6_18_H12 3
MC_6_19_A01 4
MC_6_19_A02 7
MC_6_19_A03 2
MC_6_19_A05 7
MC_6_19_A06 4
MC_6_19_A07 4
MC_6_19_A08 2
MC_6_19_A09 4
MC_6_19_A10 3
MC_6_19_A11 6
MC_6_19_B02 6
MC_6_19_B03 4
MC_6_19_B04 3
MC_6_19_B05 7
MC_6_19_B06 3
MC_6_19_B07 1
MC_6_19_B08 4
MC_6_19_B09 3
MC_6_19_B10 4
MC_6_19_B12 7
MC_6_19_C02 5
MC_6_19_C03 0
MC_6_19_C04 3
MC_6_19_C05 8
MC_6_19_C06 4
MC_6_19_C07 4
MC_6_19_C08 6
MC_6_19_C09 4
MC_6_19_C10 5
MC_6_19_C11 6
MC_6_19_C12 5
MC_6_19_D01 7
MC_6_19_D02 2
MC_6_19_D03 1
MC_6_19_D05 5
MC_6_19_D06 2
MC_6_19_D07 5
MC_6_19_D08 6
MC_6_19_D09 5
MC_6_19_D10 5
MC_6_19_D11 5
MC_6_19_D12 5
MC_6_19_E01 4
MC_6_19_E02 1
MC_6_19_E03 3
MC_6_19_E04 3
MC_6_19_E05 5
MC_6_19_E06 5
MC_6_19_E07 5
MC_6_19_E08 4
MC_6_19_E10 1
MC_6_19_E11 3
MC_6_19_E12 3
MC_6_19_F01 2
MC_6_19_F02 3
MC_6_19_F03 8
MC_6_19_F04 4
MC_6_19_F05 0
MC_6_19_F06 2
MC_6_19_F07 4
MC_6_19_F08 4
MC_6_19_F09 5
MC_6_19_F10 6
MC_6_19_F11 6
MC_6_19_F12 6
MC_6_19_G01 7
MC_6_19_G02 5
MC_6_19_G03 6
MC_6_19_G04 1
MC_6_19_G05 4
MC_6_19_G07 8
MC_6_19_G08 2
MC_6_19_G09 3
MC_6_19_G10 5
MC_6_19_G11 8
MC_6_19_G12 6
MC_6_19_H01 5
MC_6_19_H05 1
MC_6_19_H06 4
MC_6_19_H07 5
MC_6_19_H08 3
MC_6_19_H09 3
MC_6_19_H10 3
MC_6_19_H11 1
MC_6_19_H12 1
MC_6_20_A01 3
MC_6_20_A02 4
MC_6_20_A03 6
MC_6_20_A04 3
MC_6_20_A05 7
MC_6_20_A06 3
MC_6_20_A07 6
MC_6_20_A08 6
MC_6_20_A09 3
MC_6_20_A10 5
MC_6_20_A11 6
MC_6_20_A12 3
MC_6_20_B01 3
MC_6_20_B02 5
MC_6_20_B03 2
MC_6_20_B04 3
MC_6_20_B05 5
MC_6_20_B06 3
MC_6_20_B07 4
MC_6_20_B08 7
MC_6_20_B09 2
MC_6_20_B10 5
MC_6_20_B11 4
MC_6_20_B12 6
MC_6_20_C01 5
MC_6_20_C02 4
MC_6_20_C03 4
MC_6_20_C04 5
MC_6_20_C05 4
MC_6_20_C06 7
MC_6_20_C07 3
MC_6_20_C08 4
MC_6_20_C09 6
MC_6_20_C10 5
MC_6_20_C11 4
MC_6_20_C12 4
MC_6_20_D01 3
MC_6_20_D02 4
MC_6_20_D03 2
MC_6_20_D04 3
MC_6_20_D05 2
MC_6_20_D06 6
MC_6_20_D07 2
MC_6_20_D08 4
MC_6_20_D09 1
MC_6_20_D10 4
MC_6_20_D11 2
MC_6_20_D12 4
MC_6_20_E01 4
MC_6_20_E02 3
MC_6_20_E03 2
MC_6_20_E04 4
MC_6_20_E05 2
MC_6_20_E06 4
MC_6_20_E07 5
MC_6_20_E08 6
MC_6_20_E09 3
MC_6_20_E10 2
MC_6_20_E11 7
MC_6_20_E12 4
MC_6_20_F01 3
MC_6_20_F02 2
MC_6_20_F03 4
MC_6_20_F04 3
MC_6_20_F05 6
MC_6_20_F06 5
MC_6_20_F07 3
MC_6_20_F08 3
MC_6_20_F09 4
MC_6_20_F10 3
MC_6_20_F11 8
MC_6_20_F12 4
MC_6_20_G01 4
MC_6_20_G02 5
MC_6_20_G03 3
MC_6_20_G04 4
MC_6_20_G05 7
MC_6_20_G06 3
MC_6_20_G07 6
MC_6_20_G08 3
MC_6_20_G09 2
MC_6_20_G10 4
MC_6_20_G11 5
MC_6_20_H01 8
MC_6_20_H02 4
MC_6_20_H03 6
MC_6_20_H04 3
MC_6_20_H05 3
MC_6_20_H06 4
MC_6_20_H07 5
MC_6_20_H08 5
MC_6_20_H09 5
MC_6_20_H10 7
