id xo_count_rqtl
MC_13_17_D06 6
MC_13_17_D07 3
MC_13_17_D08 6
MC_13_17_D09 4
MC_13_17_D10 6
MC_13_17_D11 4
MC_13_17_D12 2
MC_13_17_E01 9
MC_13_17_E02 5
MC_13_17_E03 6
MC_13_17_E04 2
MC_13_17_E05 7
MC_13_17_E06 4
MC_13_17_E07 6
MC_13_17_E08 6
MC_13_17_E09 1
MC_13_17_E10 2
MC_13_17_E11 4
MC_13_17_E12 3
MC_13_17_F01 5
MC_13_17_F02 5
MC_13_17_F03 7
MC_13_17_F04 4
MC_13_17_F05 5
MC_13_17_F06 4
MC_13_17_F07 5
MC_13_17_F08 6
MC_13_17_F09 5
MC_13_17_F10 4
MC_13_17_F11 7
MC_13_17_G01 7
MC_13_17_G03 3
MC_13_17_G04 4
MC_13_17_G05 2
MC_13_17_G06 8
MC_13_17_G07 3
MC_13_17_G08 7
MC_13_17_G09 3
MC_13_17_G10 4
MC_13_17_G11 4
MC_13_17_H01 6
MC_13_17_H02 6
MC_13_17_H03 2
MC_13_17_H04 6
MC_13_17_H05 6
MC_13_17_H06 5
MC_13_17_H12 2
MC_13_18_A01 2
MC_13_18_A11 4
MC_13_18_A12 4
MC_13_18_B01 2
MC_13_18_B02 5
MC_13_18_B03 3
MC_13_18_B04 1
MC_13_18_B05 5
MC_13_18_B06 4
MC_13_18_B07 8
MC_13_18_B08 5
MC_13_18_B09 4
MC_13_18_B10 4
MC_13_18_B11 7
MC_13_18_B12 7
MC_13_18_C01 5
MC_13_18_C02 4
MC_13_18_C03 5
MC_13_18_C04 3
MC_13_18_C05 5
MC_13_18_C06 5
MC_13_18_C07 6
MC_13_18_C08 2
MC_13_18_C09 9
MC_13_18_C10 4
MC_13_18_C11 3
MC_13_18_C12 4
MC_13_18_D01 6
MC_13_18_D02 5
MC_13_18_D03 3
MC_13_18_D04 1
MC_13_18_D05 9
MC_13_18_D06 3
MC_13_18_D07 4
MC_13_18_D08 6
MC_13_18_D09 2
MC_13_18_D10 3
MC_13_18_D11 6
MC_13_18_D12 3
MC_13_18_E01 3
MC_13_18_E02 4
MC_13_18_E03 3
MC_13_18_E04 2
MC_13_18_E05 3
MC_13_18_E06 5
MC_13_18_E07 4
MC_13_18_E08 7
MC_13_18_E09 7
MC_13_18_E10 3
MC_13_18_E11 2
MC_13_18_E12 5
MC_13_18_F01 3
MC_13_18_F02 3
MC_13_18_F03 6
MC_13_18_F04 4
MC_13_18_F05 5
MC_13_18_F06 4
MC_13_18_F07 5
MC_13_18_F08 3
MC_13_18_F09 6
MC_13_18_F10 4
MC_13_18_F11 4
MC_13_18_F12 4
MC_13_18_G01 4
MC_13_18_G02 3
MC_13_18_G03 5
MC_13_18_G04 7
MC_13_18_G05 3
MC_13_18_G06 3
MC_13_18_G07 5
MC_13_18_G08 4
MC_13_18_G09 3
MC_13_18_G10 3
MC_13_18_G11 8
MC_13_18_G12 6
MC_13_18_H01 5
MC_13_18_H02 5
MC_13_18_H03 2
MC_13_18_H04 6
MC_13_18_H05 4
MC_13_18_H06 4
MC_13_18_H07 8
MC_13_18_H08 3
MC_13_18_H09 4
MC_13_18_H10 3
MC_13_18_H11 8
MC_13_18_H12 5
MC_13_19_A08 3
MC_13_19_A12 3
MC_13_19_B01 6
MC_13_19_B04 5
MC_13_19_B05 7
MC_13_19_B06 3
MC_13_19_B07 5
MC_13_19_B08 5
MC_13_19_B10 5
MC_13_19_B11 5
MC_13_19_B12 5
MC_13_19_C01 6
MC_13_19_C03 7
MC_13_19_C04 5
MC_13_19_C05 3
MC_13_19_C06 1
MC_13_19_C07 5
MC_13_19_C08 3
MC_13_19_C10 8
MC_13_19_C11 4
MC_13_19_D01 4
MC_13_19_D02 4
MC_13_19_D03 2
MC_13_19_D04 4
MC_13_19_D05 3
MC_13_19_D06 3
MC_13_19_D07 6
MC_13_19_D08 3
MC_13_19_D11 9
MC_13_19_D12 4
MC_13_19_E01 4
MC_13_19_E02 10
MC_13_19_E03 6
MC_13_19_E04 6
MC_13_19_E05 2
MC_13_19_E06 5
MC_13_19_E07 2
MC_13_19_E10 2
MC_13_19_E11 3
MC_13_19_E12 4
MC_13_19_F01 5
MC_13_19_F02 5
MC_13_19_F03 6
MC_13_19_F04 7
MC_13_19_F05 4
MC_13_19_F06 1
MC_13_19_F07 3
MC_13_19_F10 1
MC_13_19_F11 0
MC_13_19_F12 2
MC_13_19_G01 4
MC_13_19_G02 1
MC_13_19_G03 4
MC_13_19_G04 6
MC_13_19_G05 3
MC_13_19_G06 6
MC_13_19_G07 6
MC_13_19_G10 5
MC_13_19_G11 2
MC_13_19_G12 7
MC_13_19_H01 4
MC_13_19_H02 8
MC_13_19_H03 5
MC_13_19_H04 7
MC_13_19_H05 5
MC_13_19_H06 2
MC_13_19_H07 4
MC_13_19_H08 5
MC_13_19_H10 6
MC_13_19_H11 4
MC_13_19_H12 4
MC_13_20_A01 4
MC_13_20_A02 3
MC_13_20_A03 2
MC_13_20_A04 4
MC_13_20_A05 3
MC_13_20_A06 6
MC_13_20_A07 2
MC_13_20_A08 7
MC_13_20_A09 8
MC_13_20_A10 4
MC_13_20_A11 6
MC_13_20_B01 3
MC_13_20_B02 2
MC_13_20_B03 3
MC_13_20_B04 2
MC_13_20_B05 3
MC_13_20_B06 2
MC_13_20_B07 3
MC_13_20_B08 2
MC_13_20_B09 5
MC_13_20_B10 5
MC_13_20_B11 7
MC_13_20_B12 2
MC_13_20_C01 5
MC_13_20_C02 3
MC_13_20_C03 4
MC_13_20_C04 5
MC_13_20_C05 4
MC_13_20_C06 4
MC_13_20_C07 6
MC_13_20_C08 3
MC_13_20_C09 4
MC_13_20_C10 3
MC_13_20_C11 2
MC_13_20_C12 7
MC_13_20_D01 2
MC_13_20_D02 4
MC_13_20_D03 5
MC_13_20_D04 4
MC_13_20_D05 6
MC_13_20_D06 2
MC_13_20_D07 3
MC_13_20_D08 5
MC_13_20_D09 3
MC_13_20_D10 4
MC_13_20_D11 2
MC_13_20_D12 1
MC_13_20_E01 4
MC_13_20_E02 7
MC_13_20_E03 3
MC_13_20_E04 5
MC_13_20_E05 4
MC_13_20_E06 6
MC_13_20_E07 6
MC_13_20_E08 6
MC_13_20_E09 4
MC_13_20_E10 4
MC_13_20_E11 3
MC_13_20_E12 1
MC_13_20_F01 5
MC_13_20_F02 4
MC_13_20_F03 6
MC_13_20_F04 3
MC_13_20_F05 4
MC_13_20_F06 5
MC_13_20_F07 4
MC_13_20_F08 3
MC_13_20_F09 3
MC_13_20_F10 1
MC_13_20_F11 4
MC_13_20_F12 4
MC_13_20_G01 5
MC_13_20_G02 4
MC_13_20_G04 3
MC_13_20_G05 4
MC_13_20_G06 5
MC_13_20_G07 4
MC_13_20_G08 3
MC_13_20_G09 3
MC_13_20_G10 1
MC_13_20_G11 4
MC_13_20_H01 5
MC_13_20_H02 0
MC_13_20_H04 6
MC_13_20_H06 6
MC_13_20_H07 3
