id xo_count_rqtl
MC_14_17_G07 3
MC_14_17_G08 3
MC_14_17_G09 2
MC_14_17_G10 3
MC_14_17_G11 3
MC_14_17_G12 5
MC_14_17_H01 1
MC_14_17_H02 7
MC_14_17_H03 6
MC_14_17_H05 3
MC_14_17_H06 4
MC_14_17_H07 2
MC_14_17_H08 5
MC_14_17_H09 6
MC_14_17_H11 11
MC_14_18_A01 4
MC_14_18_A02 5
MC_14_18_A03 7
MC_14_18_A04 3
MC_14_18_A05 6
MC_14_18_A06 3
MC_14_18_A07 5
MC_14_18_A08 4
MC_14_18_A09 3
MC_14_18_A10 2
MC_14_18_A11 3
MC_14_18_B01 4
MC_14_18_B02 3
MC_14_18_B03 5
MC_14_18_B04 6
MC_14_18_B05 7
MC_14_18_B06 6
MC_14_18_B07 2
MC_14_18_B08 4
MC_14_18_B09 5
MC_14_18_B10 4
MC_14_18_B11 5
MC_14_18_B12 5
MC_14_18_C01 5
MC_14_18_C02 6
MC_14_18_C03 4
MC_14_18_C04 4
MC_14_18_C05 6
MC_14_18_C07 6
MC_14_18_C08 5
MC_14_18_C11 2
MC_14_18_C12 3
MC_14_18_D01 2
MC_14_18_D02 8
MC_14_18_D03 7
MC_14_18_D04 4
MC_14_18_D05 7
MC_14_18_D06 5
MC_14_18_D07 5
MC_14_18_D08 3
MC_14_18_D09 6
MC_14_18_D10 4
MC_14_18_D12 7
MC_14_18_E01 9
MC_14_18_E02 7
MC_14_18_E04 3
MC_14_18_E05 2
MC_14_18_E06 5
MC_14_18_E07 3
MC_14_18_E08 2
MC_14_18_E09 7
MC_14_18_E10 3
MC_14_18_E11 7
MC_14_18_E12 4
MC_14_18_F01 7
MC_14_18_F02 8
MC_14_18_F03 6
MC_14_18_F04 1
MC_14_18_F05 7
MC_14_18_F06 7
MC_14_18_F08 2
MC_14_18_F09 3
MC_14_18_F10 5
MC_14_18_F11 2
MC_14_18_F12 6
MC_14_18_G02 5
MC_14_18_G03 3
MC_14_18_G04 5
MC_14_18_G05 4
MC_14_18_G06 2
MC_14_18_G07 3
MC_14_18_G08 5
MC_14_18_G09 6
MC_14_18_G10 3
MC_14_18_G11 5
MC_14_18_G12 7
MC_14_18_H01 5
MC_14_18_H02 4
MC_14_18_H03 4
MC_14_18_H04 6
MC_14_18_H05 5
MC_14_18_H06 5
MC_14_18_H08 2
MC_14_18_H09 5
MC_14_19_A01 6
MC_14_19_B01 4
MC_14_19_B02 1
MC_14_19_B04 5
MC_14_19_B05 4
MC_14_19_B06 1
MC_14_19_B07 6
MC_14_19_B08 2
MC_14_19_B09 6
MC_14_19_B10 3
MC_14_19_B11 2
MC_14_19_B12 5
MC_14_19_C01 1
MC_14_19_C02 4
MC_14_19_C03 4
MC_14_19_C04 4
MC_14_19_C05 5
MC_14_19_C06 8
MC_14_19_C07 6
MC_14_19_C08 8
MC_14_19_C09 1
MC_14_19_C10 1
MC_14_19_C11 6
MC_14_19_C12 4
MC_14_19_D01 2
MC_14_19_D02 4
MC_14_19_D03 7
MC_14_19_D04 3
MC_14_19_D05 8
MC_14_19_D06 3
MC_14_19_D07 5
MC_14_19_D09 2
MC_14_19_D10 5
MC_14_19_D11 3
MC_14_19_D12 4
MC_14_19_E01 5
MC_14_19_E03 5
MC_14_19_E04 6
MC_14_19_E05 9
MC_14_19_E08 6
MC_14_19_E09 3
MC_14_19_E10 3
MC_14_19_E11 7
MC_14_19_E12 5
MC_14_19_F01 3
MC_14_19_F02 4
MC_14_19_F03 5
MC_14_19_F04 7
MC_14_19_F05 4
MC_14_19_F06 3
MC_14_19_F07 5
MC_14_19_F08 2
MC_14_19_F09 2
MC_14_19_F10 4
MC_14_19_F12 3
MC_14_19_G01 3
MC_14_19_G02 6
MC_14_19_G03 0
MC_14_19_G04 2
MC_14_19_G05 4
MC_14_19_G06 2
MC_14_19_G07 8
MC_14_19_G08 10
MC_14_19_G09 1
MC_14_19_G10 4
MC_14_19_G11 2
MC_14_19_G12 5
MC_14_19_H05 3
MC_14_19_H06 4
MC_14_20_A01 3
MC_14_20_A02 4
MC_14_20_A03 4
MC_14_20_A04 7
MC_14_20_A05 5
MC_14_20_A07 5
MC_14_20_A08 5
MC_14_20_A09 5
MC_14_20_A10 5
MC_14_20_A12 6
MC_14_20_B01 4
MC_14_20_B02 2
MC_14_20_B03 5
MC_14_20_B04 5
MC_14_20_B05 2
MC_14_20_B06 3
MC_14_20_B07 3
MC_14_20_B08 4
MC_14_20_B10 9
MC_14_20_B12 5
MC_14_20_C01 3
MC_14_20_C02 6
MC_14_20_C03 2
MC_14_20_C04 1
MC_14_20_C05 10
MC_14_20_C06 6
MC_14_20_C07 7
MC_14_20_C09 7
MC_14_20_C10 4
MC_14_20_C11 5
MC_14_20_C12 3
MC_14_20_D01 5
MC_14_20_D02 14
MC_14_20_D03 3
MC_14_20_D04 5
MC_14_20_D06 6
MC_14_20_D08 8
MC_14_20_D09 4
MC_14_20_D10 4
MC_14_20_D11 6
MC_14_20_E02 6
MC_14_20_E03 4
MC_14_20_E05 10
MC_14_20_E07 4
MC_14_20_E08 5
MC_14_20_E09 1
MC_14_20_E10 5
MC_14_20_E11 3
MC_14_20_F03 7
MC_14_20_F04 5
MC_14_20_F05 4
MC_14_20_F06 3
MC_14_20_F07 1
MC_14_20_F08 7
MC_14_20_F09 3
MC_14_20_F10 11
MC_14_20_F11 5
MC_14_20_F12 8
MC_14_20_G03 6
MC_14_20_G04 3
MC_14_20_G05 4
MC_14_20_G06 8
MC_14_20_G08 5
MC_14_20_G09 5
MC_14_20_G10 4
MC_14_20_G11 5
MC_14_20_H01 5
MC_14_20_H02 3
MC_14_20_H03 5
MC_14_20_H04 3
MC_14_20_H05 5
MC_14_20_H06 5
MC_14_20_H07 7
MC_14_20_H08 5
MC_14_20_H09 7
MC_14_20_H11 5
MC_14_20_H12 1
