id xo_count_rqtl
AFC_19_20_E05 6
AFC_19_20_E06 6
AFC_19_20_E07 4
AFC_19_20_E09 4
AFC_19_20_E10 9
AFC_19_20_E11 6
AFC_19_20_F01 5
AFC_19_20_F02 6
AFC_19_20_F03 7
AFC_19_20_F04 8
AFC_19_20_F05 2
AFC_19_20_F06 7
AFC_19_20_F07 8
AFC_19_20_F08 6
AFC_19_20_F09 4
AFC_19_20_F10 7
AFC_19_20_F11 6
AFC_19_20_F12 7
AFC_19_20_G01 3
AFC_19_20_G02 8
AFC_19_20_G03 5
AFC_19_20_G04 7
AFC_19_20_G05 6
AFC_19_20_G06 6
AFC_19_20_G07 6
AFC_19_20_G08 2
AFC_19_20_G09 6
AFC_19_20_G10 6
AFC_19_20_G11 6
AFC_19_20_G12 4
AFC_19_20_H01 6
AFC_19_20_H02 5
AFC_19_20_H04 3
AFC_19_20_H05 4
AFC_19_20_H11 5
AFC_19_20_H12 6
