id xo_count_rqtl
MC_27_17_F05 5
MC_27_17_F06 3
MC_27_17_F07 7
MC_27_17_F08 5
MC_27_17_F09 3
MC_27_17_F10 2
MC_27_17_F11 6
MC_27_17_G01 9
MC_27_17_G03 3
MC_27_17_G04 3
MC_27_17_G05 3
MC_27_17_G06 6
MC_27_17_G07 2
MC_27_17_G08 4
MC_27_17_G09 6
MC_27_17_G10 7
MC_27_17_G11 7
MC_27_17_G12 4
MC_27_17_H01 5
MC_27_17_H02 7
MC_27_17_H05 2
MC_27_17_H06 6
MC_27_17_H07 6
MC_27_17_H09 3
MC_27_17_H10 2
MC_27_17_H11 4
MC_27_17_H12 5
MC_27_18_A01 7
MC_27_18_A02 3
MC_27_18_A11 2
MC_27_18_A12 4
MC_27_18_B01 6
MC_27_18_B02 5
MC_27_18_B03 3
MC_27_18_B04 7
MC_27_18_B05 5
MC_27_18_B07 1
MC_27_18_B08 3
MC_27_18_B09 8
MC_27_18_B10 7
MC_27_18_B11 3
MC_27_18_B12 3
MC_27_18_C01 4
MC_27_18_C03 1
MC_27_18_C04 5
MC_27_18_C05 5
MC_27_18_C06 2
MC_27_18_C07 4
MC_27_18_C08 3
MC_27_18_C09 4
MC_27_18_C11 6
MC_27_18_C12 4
MC_27_18_D01 7
MC_27_18_D02 6
MC_27_18_D03 5
MC_27_18_D04 6
MC_27_18_D05 3
MC_27_18_D06 2
MC_27_18_D07 4
MC_27_18_D09 6
MC_27_18_D10 8
MC_27_18_D11 4
MC_27_18_D12 7
MC_27_18_E01 7
MC_27_18_E02 5
MC_27_18_E03 5
MC_27_18_E04 6
MC_27_18_E05 4
MC_27_18_E06 4
MC_27_18_E08 4
MC_27_18_E10 7
MC_27_18_E11 5
MC_27_18_E12 5
MC_27_18_F02 5
MC_27_18_F03 2
MC_27_18_F04 5
MC_27_18_F05 3
MC_27_18_F06 7
MC_27_18_F07 2
MC_27_18_F08 4
MC_27_18_F09 4
MC_27_18_F10 2
MC_27_18_F12 4
MC_27_18_G01 3
MC_27_18_G02 6
MC_27_18_G04 5
MC_27_18_G05 2
MC_27_18_G06 6
MC_27_18_G07 2
MC_27_18_G08 5
MC_27_18_G10 4
MC_27_18_G11 5
MC_27_18_G12 6
MC_27_18_H01 5
MC_27_18_H02 6
MC_27_18_H03 6
MC_27_18_H04 2
MC_27_18_H05 5
MC_27_18_H07 2
MC_27_18_H08 2
MC_27_18_H09 3
MC_27_18_H10 7
MC_27_18_H11 4
MC_27_19_A01 3
MC_27_19_A02 2
MC_27_19_A03 7
MC_27_19_A05 4
MC_27_19_A07 4
MC_27_19_A08 4
MC_27_19_A09 5
MC_27_19_A10 7
MC_27_19_A11 6
MC_27_19_B01 4
MC_27_19_B02 4
MC_27_19_B03 5
MC_27_19_B04 3
MC_27_19_B05 3
MC_27_19_B06 5
MC_27_19_B07 8
MC_27_19_B08 4
MC_27_19_B09 4
MC_27_19_B10 4
MC_27_19_B11 5
MC_27_19_C01 1
MC_27_19_C02 2
MC_27_19_C03 3
MC_27_19_C04 4
MC_27_19_C05 4
MC_27_19_C06 4
MC_27_19_C07 3
MC_27_19_C08 5
MC_27_19_C09 6
MC_27_19_C10 5
MC_27_19_C11 6
MC_27_19_C12 2
MC_27_19_D01 3
MC_27_19_D02 5
MC_27_19_D04 3
MC_27_19_D05 1
MC_27_19_D06 4
MC_27_19_D07 5
MC_27_19_D08 4
MC_27_19_D09 2
MC_27_19_D10 2
MC_27_19_D12 3
MC_27_19_E01 3
MC_27_19_E02 5
MC_27_19_E03 5
MC_27_19_E05 2
MC_27_19_E06 5
MC_27_19_E07 4
MC_27_19_E08 3
MC_27_19_E09 4
MC_27_19_E10 2
MC_27_19_E11 7
MC_27_19_F01 6
MC_27_19_F02 4
MC_27_19_F04 6
MC_27_19_F05 5
MC_27_19_F06 4
MC_27_19_F09 2
MC_27_19_F10 4
MC_27_19_F11 2
MC_27_19_F12 5
MC_27_19_G01 7
MC_27_19_G04 3
MC_27_19_G05 3
MC_27_19_G06 4
MC_27_19_G07 3
MC_27_19_G08 2
MC_27_19_G09 5
MC_27_19_G11 2
MC_27_19_G12 2
MC_27_19_H01 5
MC_27_19_H02 5
MC_27_19_H03 5
MC_27_19_H04 4
MC_27_19_H05 7
MC_27_19_H06 3
MC_27_19_H08 3
MC_27_19_H09 4
MC_27_19_H10 4
MC_27_19_H11 2
MC_27_19_H12 6
MC_27_20_A05 5
MC_27_20_A06 7
MC_27_20_A07 4
MC_27_20_A08 2
MC_27_20_A09 7
MC_27_20_B01 5
MC_27_20_B02 3
MC_27_20_B03 1
MC_27_20_B04 7
MC_27_20_B05 5
MC_27_20_B06 3
MC_27_20_B07 9
MC_27_20_B08 6
MC_27_20_B09 7
MC_27_20_B10 7
MC_27_20_B12 5
MC_27_20_C01 5
MC_27_20_C02 4
MC_27_20_C03 4
MC_27_20_C04 7
MC_27_20_C05 2
MC_27_20_C06 4
MC_27_20_C08 5
MC_27_20_C09 3
MC_27_20_C10 2
MC_27_20_C12 4
MC_27_20_D01 3
MC_27_20_D02 3
MC_27_20_D03 4
MC_27_20_D07 3
MC_27_20_D09 6
MC_27_20_D10 5
MC_27_20_D11 7
MC_27_20_D12 3
MC_27_20_E01 4
MC_27_20_E02 5
MC_27_20_E03 5
MC_27_20_E05 5
MC_27_20_E06 2
MC_27_20_E08 6
MC_27_20_E09 2
MC_27_20_E10 8
MC_27_20_E11 3
MC_27_20_E12 7
MC_27_20_F02 4
MC_27_20_F05 4
MC_27_20_F06 7
MC_27_20_F08 9
MC_27_20_F10 4
MC_27_20_F11 5
MC_27_20_F12 2
MC_27_20_G01 3
MC_27_20_G02 5
MC_27_20_G04 2
MC_27_20_G05 1
MC_27_20_G06 5
MC_27_20_G07 8
MC_27_20_G08 4
MC_27_20_G09 10
MC_27_20_G10 4
MC_27_20_G11 5
MC_27_20_G12 6
MC_27_20_H06 5
MC_27_20_H07 5
MC_27_20_H08 6
MC_27_20_H09 2
MC_27_20_H10 6
