id xo_count_rqtl
AFC_57_17_F11 4
AFC_57_17_F12 3
AFC_57_17_G01 6
AFC_57_17_G02 5
AFC_57_17_G03 5
AFC_57_17_G04 6
AFC_57_17_G05 2
AFC_57_17_G06 3
AFC_57_17_G07 2
AFC_57_17_G08 5
AFC_57_17_G09 5
AFC_57_17_G10 5
AFC_57_17_G11 5
AFC_57_17_G12 3
AFC_57_17_H01 2
AFC_57_17_H02 2
AFC_57_17_H03 7
AFC_57_17_H04 7
AFC_57_17_H05 8
AFC_57_17_H07 5
AFC_57_17_H08 2
AFC_57_18_A05 6
AFC_57_18_A06 7
AFC_57_18_A07 4
AFC_57_18_A08 4
AFC_57_18_A09 5
AFC_57_18_A11 2
AFC_57_18_A12 4
AFC_57_18_B01 4
AFC_57_18_B02 7
AFC_57_18_B03 4
AFC_57_18_B06 3
AFC_57_18_B07 1
AFC_57_18_B08 4
AFC_57_18_B09 5
AFC_57_18_B10 5
AFC_57_18_B11 6
AFC_57_18_B12 3
AFC_57_18_C02 8
AFC_57_18_C03 3
AFC_57_18_C04 10
AFC_57_18_C05 5
AFC_57_18_C06 5
AFC_57_18_C07 6
AFC_57_18_C08 10
AFC_57_18_C09 9
AFC_57_18_D01 7
AFC_57_18_D02 3
AFC_57_18_D03 4
AFC_57_18_D04 6
AFC_57_18_D06 3
AFC_57_18_D07 4
AFC_57_18_D08 2
AFC_57_18_D09 2
AFC_57_18_D10 3
AFC_57_18_D11 3
AFC_57_18_D12 7
AFC_57_18_E01 3
AFC_57_18_E03 9
AFC_57_18_E04 6
AFC_57_18_E05 6
AFC_57_18_E06 3
AFC_57_18_E07 4
AFC_57_18_E09 4
AFC_57_18_E10 5
AFC_57_18_E11 4
AFC_57_18_E12 7
AFC_57_18_F01 3
AFC_57_18_F02 6
AFC_57_18_F03 11
AFC_57_18_F05 4
AFC_57_18_F06 3
AFC_57_18_F07 5
AFC_57_18_F08 5
AFC_57_18_F09 5
AFC_57_18_F10 3
AFC_57_18_F12 2
AFC_57_18_G01 5
AFC_57_18_G02 6
AFC_57_18_G04 3
AFC_57_18_G05 6
AFC_57_18_G07 5
AFC_57_18_G12 3
AFC_57_18_H01 6
AFC_57_18_H03 2
AFC_57_18_H05 9
AFC_57_18_H06 5
AFC_57_18_H08 6
AFC_57_18_H09 4
AFC_57_18_H10 4
AFC_57_18_H11 4
AFC_57_19_A01 4
AFC_57_19_A02 2
AFC_57_19_A03 4
AFC_57_19_A04 5
AFC_57_19_A05 5
AFC_57_19_A06 2
AFC_57_19_A07 5
AFC_57_19_A08 6
AFC_57_19_A10 8
AFC_57_19_A11 4
AFC_57_19_A12 5
AFC_57_19_B01 6
AFC_57_19_B02 3
AFC_57_19_B03 4
AFC_57_19_B04 3
AFC_57_19_B05 2
AFC_57_19_B06 2
AFC_57_19_B07 4
AFC_57_19_B08 4
AFC_57_19_B09 1
AFC_57_19_B10 6
AFC_57_19_B11 3
AFC_57_19_B12 5
AFC_57_19_C01 3
AFC_57_19_C02 3
AFC_57_19_C03 3
AFC_57_19_C04 7
AFC_57_19_C05 2
AFC_57_19_C06 5
AFC_57_19_C07 5
AFC_57_19_C08 4
AFC_57_19_C09 2
AFC_57_19_C10 2
AFC_57_19_C11 3
AFC_57_19_D01 1
AFC_57_19_D02 1
AFC_57_19_D03 4
AFC_57_19_D04 3
AFC_57_19_D05 3
AFC_57_19_D06 5
AFC_57_19_D07 5
AFC_57_19_D08 3
AFC_57_19_D09 5
AFC_57_19_D10 5
AFC_57_19_D11 8
AFC_57_19_D12 3
AFC_57_19_E01 1
AFC_57_19_E02 4
AFC_57_19_E03 2
AFC_57_19_E04 6
AFC_57_19_E05 4
AFC_57_19_E06 4
AFC_57_19_E07 2
AFC_57_19_E08 4
AFC_57_19_E09 4
AFC_57_19_E10 4
AFC_57_19_E11 4
AFC_57_19_E12 4
AFC_57_19_F02 6
AFC_57_19_F03 6
AFC_57_19_F04 3
AFC_57_19_F05 4
AFC_57_19_F06 3
AFC_57_19_F07 3
AFC_57_19_F08 3
AFC_57_19_F09 9
AFC_57_19_F10 3
AFC_57_19_F11 5
AFC_57_19_G03 11
AFC_57_19_G06 5
AFC_57_19_G09 3
AFC_57_19_G10 1
AFC_57_20_A02 3
AFC_57_20_A03 4
AFC_57_20_A04 7
AFC_57_20_A05 3
AFC_57_20_A06 5
AFC_57_20_A07 2
AFC_57_20_A08 2
AFC_57_20_A09 4
AFC_57_20_A10 4
AFC_57_20_A11 3
AFC_57_20_A12 1
AFC_57_20_B01 3
AFC_57_20_B02 2
AFC_57_20_B03 4
AFC_57_20_B04 3
AFC_57_20_B05 6
AFC_57_20_B06 2
AFC_57_20_B07 7
AFC_57_20_B08 5
AFC_57_20_B09 2
AFC_57_20_B10 4
AFC_57_20_B11 2
AFC_57_20_B12 2
AFC_57_20_C02 8
AFC_57_20_C03 3
AFC_57_20_C04 4
AFC_57_20_C05 5
AFC_57_20_C06 7
AFC_57_20_C07 5
AFC_57_20_C08 7
AFC_57_20_C10 2
AFC_57_20_C12 3
AFC_57_20_D01 4
AFC_57_20_D02 5
AFC_57_20_D03 3
AFC_57_20_D04 3
AFC_57_20_D05 4
AFC_57_20_D06 5
AFC_57_20_D07 4
AFC_57_20_D08 4
AFC_57_20_D09 5
AFC_57_20_D11 6
AFC_57_20_D12 4
AFC_57_20_E01 5
AFC_57_20_E02 2
AFC_57_20_E03 6
AFC_57_20_E05 3
AFC_57_20_E06 5
AFC_57_20_E07 3
AFC_57_20_E08 4
AFC_57_20_E09 7
AFC_57_20_E10 4
AFC_57_20_E11 4
AFC_57_20_E12 4
AFC_57_20_F01 2
AFC_57_20_F02 3
AFC_57_20_F03 3
AFC_57_20_F04 2
AFC_57_20_F05 6
AFC_57_20_F07 5
AFC_57_20_F08 3
AFC_57_20_F09 2
AFC_57_20_F10 7
AFC_57_20_F11 6
AFC_57_20_F12 1
AFC_57_20_G01 5
AFC_57_20_G02 6
AFC_57_20_G03 3
AFC_57_20_G04 3
AFC_57_20_G05 4
AFC_57_20_G07 5
AFC_57_20_G08 5
AFC_57_20_G09 2
AFC_57_20_G10 3
AFC_57_20_G11 5
AFC_57_20_G12 4
AFC_57_20_H03 3
AFC_57_20_H04 3
AFC_57_20_H05 5
AFC_57_20_H06 1
AFC_57_20_H10 5
AFC_57_20_H11 4
