id xo_count_rqtl
AFC_14_16_C09 9
AFC_14_16_C10 4
AFC_14_16_C11 7
AFC_14_16_C12 6
AFC_14_16_D01 2
AFC_14_16_D02 5
AFC_14_16_D03 3
AFC_14_16_D04 3
AFC_14_16_D05 7
AFC_14_16_D06 5
AFC_14_16_D07 6
AFC_14_16_D08 4
AFC_14_16_D09 4
AFC_14_16_D10 6
AFC_14_16_D11 7
AFC_14_16_D12 8
AFC_14_16_E02 4
AFC_14_16_E04 6
AFC_14_16_E05 3
AFC_14_16_E06 5
AFC_14_16_E08 5
AFC_14_16_E10 4
AFC_14_16_E11 6
AFC_14_16_E12 5
AFC_14_16_F01 2
AFC_14_16_F03 4
AFC_14_16_F06 3
AFC_14_16_F08 6
AFC_14_16_F09 2
AFC_14_16_F10 3
AFC_14_16_F11 4
AFC_14_16_F12 5
AFC_14_16_G01 4
AFC_14_16_G02 1
AFC_14_16_G03 2
AFC_14_16_G04 4
AFC_14_16_G05 3
AFC_14_16_G06 7
AFC_14_16_G07 3
AFC_14_16_G08 4
AFC_14_16_G09 4
AFC_14_16_G10 2
AFC_14_16_G11 4
AFC_14_16_G12 2
AFC_14_16_H01 6
AFC_14_16_H02 2
AFC_14_16_H03 4
AFC_14_16_H10 5
AFC_14_16_H11 2
AFC_14_16_H12 7
AFC_14_17_A01 4
AFC_14_17_A03 11
AFC_14_17_A04 6
AFC_14_17_A05 3
AFC_14_17_A06 3
AFC_14_17_A07 6
AFC_14_17_A08 6
AFC_14_17_A09 4
AFC_14_17_A10 4
AFC_14_17_A11 6
AFC_14_17_A12 4
AFC_14_17_B01 7
AFC_14_17_B02 4
AFC_14_17_B03 2
AFC_14_17_B04 5
AFC_14_17_B05 4
AFC_14_17_B06 3
AFC_14_17_B07 3
AFC_14_17_B08 5
AFC_14_17_B09 4
AFC_14_17_B10 6
AFC_14_17_B11 2
AFC_14_17_B12 3
AFC_14_17_C01 4
AFC_14_17_C02 7
AFC_14_17_C03 2
AFC_14_17_C04 5
AFC_14_17_C05 4
AFC_14_17_C06 5
AFC_14_17_C07 4
AFC_14_17_C08 4
AFC_14_17_C09 2
AFC_14_17_C10 2
AFC_14_17_C11 5
AFC_14_17_C12 4
AFC_14_17_D02 5
AFC_14_17_D03 3
AFC_14_17_D04 2
AFC_14_17_D05 5
AFC_14_17_D06 1
AFC_14_17_D07 7
AFC_14_17_D08 5
AFC_14_17_D09 4
AFC_14_17_D10 3
AFC_14_17_D11 4
AFC_14_17_D12 4
AFC_14_17_E01 2
AFC_14_17_E02 6
AFC_14_17_E03 4
AFC_14_17_E04 7
AFC_14_17_E05 1
AFC_14_17_E06 6
AFC_14_17_E07 4
AFC_14_17_E08 1
AFC_14_17_E09 3
AFC_14_17_E10 6
AFC_14_17_E11 5
AFC_14_17_E12 3
AFC_14_17_F01 3
AFC_14_17_F02 1
AFC_14_17_F03 5
AFC_14_17_F04 3
AFC_14_17_F05 4
AFC_14_17_F06 2
AFC_14_17_F07 4
AFC_14_17_F08 6
AFC_14_17_F09 5
AFC_14_17_F10 3
AFC_14_17_F11 5
AFC_14_17_F12 5
AFC_14_17_G01 4
AFC_14_17_G02 5
AFC_14_17_G03 5
AFC_14_17_G04 5
AFC_14_17_G05 4
AFC_14_17_G06 4
AFC_14_17_G07 2
AFC_14_17_G08 5
AFC_14_17_G09 5
AFC_14_17_G10 3
AFC_14_17_G11 1
AFC_14_17_H01 4
AFC_14_17_H02 6
AFC_14_17_H04 2
AFC_14_17_H05 3
AFC_14_17_H06 2
AFC_14_17_H07 2
AFC_14_17_H09 3
AFC_14_17_H10 4
AFC_14_18_A02 6
AFC_14_18_A03 6
AFC_14_18_A04 8
AFC_14_18_A06 8
AFC_14_18_A08 6
AFC_14_18_A09 3
AFC_14_18_A10 4
AFC_14_18_B01 4
AFC_14_18_B02 3
AFC_14_18_B03 4
AFC_14_18_B04 4
AFC_14_18_B05 2
AFC_14_18_B07 5
AFC_14_18_B08 3
AFC_14_18_B09 1
AFC_14_18_B10 2
AFC_14_18_B11 5
AFC_14_18_B12 1
AFC_14_18_C01 4
AFC_14_18_C02 4
AFC_14_18_C03 6
AFC_14_18_C04 3
AFC_14_18_C05 3
AFC_14_18_C06 8
AFC_14_18_C07 3
AFC_14_18_C08 5
AFC_14_18_C09 4
AFC_14_18_C10 4
AFC_14_18_C12 4
AFC_14_18_D01 6
AFC_14_18_D02 1
AFC_14_18_D03 6
AFC_14_18_D04 5
AFC_14_18_D05 4
AFC_14_18_D06 9
AFC_14_18_D07 6
AFC_14_18_D08 4
AFC_14_18_D09 6
AFC_14_18_D10 5
AFC_14_18_D11 2
AFC_14_18_D12 3
AFC_14_18_E01 5
AFC_14_18_E02 2
AFC_14_18_E03 5
AFC_14_18_E04 3
AFC_14_18_E05 6
AFC_14_18_E06 6
AFC_14_18_E07 4
AFC_14_18_E08 5
AFC_14_18_E09 4
AFC_14_18_E10 3
AFC_14_18_E11 3
AFC_14_18_E12 5
AFC_14_18_F02 2
AFC_14_18_F03 4
AFC_14_18_F04 4
AFC_14_18_F05 6
AFC_14_18_F06 7
AFC_14_18_F07 6
AFC_14_18_F08 5
AFC_14_18_F09 6
AFC_14_18_F10 3
AFC_14_18_F11 4
AFC_14_18_G02 4
AFC_14_18_G03 6
AFC_14_18_G04 4
AFC_14_18_G05 7
AFC_14_18_G06 5
AFC_14_18_G07 4
AFC_14_18_G08 4
AFC_14_18_G09 3
AFC_14_18_G10 4
AFC_14_18_G11 3
AFC_14_19_A01 2
AFC_14_19_A02 3
AFC_14_19_A03 2
AFC_14_19_A05 4
AFC_14_19_A06 4
AFC_14_19_A07 7
AFC_14_19_A08 4
AFC_14_19_A09 5
AFC_14_19_A10 4
AFC_14_19_A11 3
AFC_14_19_A12 2
AFC_14_19_B01 3
AFC_14_19_B02 6
AFC_14_19_B03 4
AFC_14_19_B04 4
AFC_14_19_B05 6
AFC_14_19_B06 4
AFC_14_19_B07 4
AFC_14_19_B08 4
AFC_14_19_B09 4
AFC_14_19_B10 6
AFC_14_19_B11 2
AFC_14_19_B12 4
AFC_14_19_C01 1
AFC_14_19_C02 2
AFC_14_19_C03 5
AFC_14_19_C04 4
AFC_14_19_C05 5
AFC_14_19_C06 5
AFC_14_19_C07 4
AFC_14_19_C08 3
AFC_14_19_C09 5
AFC_14_19_C10 2
AFC_14_19_C11 5
AFC_14_19_C12 6
AFC_14_19_D01 4
AFC_14_19_D02 6
AFC_14_19_D04 4
AFC_14_19_D05 5
AFC_14_19_D06 0
AFC_14_19_D07 2
AFC_14_19_D08 3
AFC_14_19_D09 2
AFC_14_19_D10 3
AFC_14_19_D11 4
AFC_14_19_D12 5
AFC_14_19_E01 5
AFC_14_19_E02 5
AFC_14_19_E03 5
AFC_14_19_E04 3
AFC_14_19_E05 4
AFC_14_19_E06 5
AFC_14_19_E07 6
AFC_14_19_E08 5
AFC_14_19_E09 3
AFC_14_19_E10 2
AFC_14_19_E11 3
AFC_14_19_E12 5
AFC_14_19_F01 5
AFC_14_19_F02 2
AFC_14_19_F03 4
AFC_14_19_F04 6
AFC_14_19_F05 1
AFC_14_19_F06 6
AFC_14_19_F07 5
AFC_14_19_F08 3
AFC_14_19_F09 5
AFC_14_19_F10 4
AFC_14_19_F11 4
AFC_14_19_F12 4
AFC_14_19_G01 1
AFC_14_19_G02 5
AFC_14_19_G03 2
AFC_14_19_G04 5
AFC_14_19_G05 5
AFC_14_19_G06 0
AFC_14_19_G08 5
AFC_14_19_G09 3
AFC_14_19_G10 3
AFC_14_19_G11 4
AFC_14_19_G12 2
AFC_14_19_H01 3
AFC_14_19_H02 6
AFC_14_19_H03 3
AFC_14_19_H04 4
AFC_14_19_H05 3
AFC_14_19_H06 4
AFC_14_19_H07 4
AFC_14_19_H08 5
AFC_14_19_H09 4
AFC_14_19_H11 7
AFC_14_20_A04 5
AFC_14_20_A05 5
AFC_14_20_A06 2
AFC_14_20_A08 4
AFC_14_20_A09 5
AFC_14_20_A10 9
AFC_14_20_A11 2
AFC_14_20_A12 4
AFC_14_20_B01 6
AFC_14_20_B02 6
AFC_14_20_B03 4
AFC_14_20_B04 4
AFC_14_20_B05 4
AFC_14_20_B06 3
AFC_14_20_B07 5
AFC_14_20_B08 3
AFC_14_20_B09 3
AFC_14_20_B10 4
AFC_14_20_B11 4
AFC_14_20_B12 5
AFC_14_20_C01 2
AFC_14_20_C02 7
AFC_14_20_C04 2
AFC_14_20_C05 2
AFC_14_20_C06 4
AFC_14_20_C07 4
AFC_14_20_C08 6
AFC_14_20_C09 3
AFC_14_20_C10 5
AFC_14_20_C11 4
AFC_14_20_C12 2
AFC_14_20_D01 1
AFC_14_20_D02 4
AFC_14_20_D03 3
AFC_14_20_D04 5
AFC_14_20_D05 5
AFC_14_20_D06 7
AFC_14_20_D07 6
AFC_14_20_D08 3
AFC_14_20_D09 6
AFC_14_20_D10 4
AFC_14_20_D11 4
AFC_14_20_D12 2
AFC_14_20_E01 4
AFC_14_20_E02 5
AFC_14_20_E03 6
AFC_14_20_E04 4
AFC_14_20_E05 4
AFC_14_20_E06 6
AFC_14_20_E07 3
AFC_14_20_E08 4
AFC_14_20_E09 3
AFC_14_20_E10 7
AFC_14_20_E11 2
AFC_14_20_E12 5
AFC_14_20_F01 4
AFC_14_20_F02 7
AFC_14_20_F04 5
AFC_14_20_F05 7
AFC_14_20_F06 2
AFC_14_20_F07 4
AFC_14_20_F08 3
AFC_14_20_F09 3
AFC_14_20_F10 3
AFC_14_20_F11 4
AFC_14_20_F12 5
AFC_14_20_G01 6
AFC_14_20_G02 4
AFC_14_20_G03 4
AFC_14_20_G05 6
AFC_14_20_G06 4
AFC_14_20_G07 4
AFC_14_20_G08 7
AFC_14_20_G09 3
AFC_14_20_G10 4
AFC_14_20_G11 4
AFC_14_20_G12 4
AFC_14_20_H01 2
AFC_14_20_H02 1
AFC_14_20_H03 2
AFC_14_20_H04 6
AFC_14_20_H05 4
AFC_14_20_H06 5
AFC_14_20_H07 3
AFC_14_20_H08 3
AFC_14_20_H10 5
AFC_14_20_H11 3
