id xo_count_rqtl
AFC_30_17_D10 7
AFC_30_17_D11 6
AFC_30_17_D12 4
AFC_30_17_E01 6
AFC_30_17_E02 3
AFC_30_17_E03 6
AFC_30_17_E04 7
AFC_30_17_E05 4
AFC_30_17_E06 4
AFC_30_17_E07 6
AFC_30_17_E08 6
AFC_30_17_E09 5
AFC_30_17_E10 8
AFC_30_17_E11 5
AFC_30_17_E12 5
AFC_30_17_F01 4
AFC_30_17_F02 5
AFC_30_17_F03 4
AFC_30_17_F04 5
AFC_30_17_F05 1
AFC_30_17_F06 4
AFC_30_17_F07 6
AFC_30_17_F08 8
AFC_30_17_F09 5
AFC_30_17_F10 3
AFC_30_17_F11 8
AFC_30_17_F12 1
AFC_30_17_G01 6
AFC_30_17_G02 3
AFC_30_17_G03 4
AFC_30_17_G04 3
AFC_30_17_G05 6
AFC_30_17_G06 3
AFC_30_17_G07 2
AFC_30_17_G08 3
AFC_30_17_G09 9
AFC_30_17_G10 5
AFC_30_17_G11 7
AFC_30_17_G12 8
AFC_30_17_H01 5
AFC_30_17_H02 4
AFC_30_17_H03 3
AFC_30_17_H04 5
AFC_30_17_H05 4
AFC_30_17_H07 10
AFC_30_17_H08 4
AFC_30_17_H12 4
AFC_30_18_A01 6
AFC_30_18_A02 4
AFC_30_18_A03 4
AFC_30_18_A04 9
AFC_30_18_A05 3
AFC_30_18_A06 8
AFC_30_18_A07 3
AFC_30_18_A12 4
AFC_30_18_B01 8
AFC_30_18_B02 7
AFC_30_18_B03 4
AFC_30_18_B04 4
AFC_30_18_B05 5
AFC_30_18_B06 5
AFC_30_18_B07 4
AFC_30_18_B08 4
AFC_30_18_B10 4
AFC_30_18_B11 4
AFC_30_18_B12 4
AFC_30_18_C01 7
AFC_30_18_C02 7
AFC_30_18_C03 7
AFC_30_18_C05 4
AFC_30_18_C06 3
AFC_30_18_C07 8
AFC_30_18_C08 6
AFC_30_18_C09 5
AFC_30_18_C10 4
AFC_30_18_C11 3
AFC_30_18_C12 4
AFC_30_18_D01 4
AFC_30_18_D02 12
AFC_30_18_D03 5
AFC_30_18_D04 3
AFC_30_18_D06 8
AFC_30_18_D08 7
AFC_30_18_D09 5
AFC_30_18_D10 5
AFC_30_18_D11 6
AFC_30_18_D12 6
AFC_30_18_E02 3
AFC_30_18_E03 3
AFC_30_18_E04 7
AFC_30_18_E05 9
AFC_30_18_E06 4
AFC_30_18_E07 5
AFC_30_18_E08 2
AFC_30_18_E09 5
AFC_30_18_E10 7
AFC_30_18_E11 4
AFC_30_18_E12 8
AFC_30_18_F01 3
AFC_30_18_F02 6
AFC_30_18_F03 12
AFC_30_18_F05 3
AFC_30_18_F06 6
AFC_30_18_F07 7
AFC_30_18_F08 4
AFC_30_18_F09 4
AFC_30_18_F10 7
AFC_30_18_F11 7
AFC_30_18_F12 4
AFC_30_18_G01 3
AFC_30_18_G02 8
AFC_30_18_G03 2
AFC_30_18_G04 7
AFC_30_18_G05 1
AFC_30_18_G06 3
AFC_30_18_G07 4
AFC_30_18_G08 7
AFC_30_18_G09 3
AFC_30_18_G10 6
AFC_30_18_G11 6
AFC_30_18_G12 3
AFC_30_18_H01 6
AFC_30_18_H02 5
AFC_30_18_H03 6
AFC_30_18_H05 5
AFC_30_18_H07 8
AFC_30_18_H11 4
AFC_30_19_A01 6
AFC_30_19_A02 5
AFC_30_19_A03 3
AFC_30_19_A04 5
AFC_30_19_A05 3
AFC_30_19_A06 5
AFC_30_19_A07 5
AFC_30_19_A09 3
AFC_30_19_A10 6
AFC_30_19_A11 2
AFC_30_19_B01 5
AFC_30_19_B02 4
AFC_30_19_B03 4
AFC_30_19_B04 4
AFC_30_19_B05 4
AFC_30_19_B06 5
AFC_30_19_B07 6
AFC_30_19_B08 7
AFC_30_19_B09 4
AFC_30_19_B10 4
AFC_30_19_B11 3
AFC_30_19_B12 4
AFC_30_19_C01 7
AFC_30_19_C02 3
AFC_30_19_C03 2
AFC_30_19_C04 5
AFC_30_19_C06 8
AFC_30_19_C07 6
AFC_30_19_C08 3
AFC_30_19_C09 6
AFC_30_19_C10 4
AFC_30_19_C11 8
AFC_30_19_C12 8
AFC_30_19_D01 4
AFC_30_19_D02 5
AFC_30_19_D03 5
AFC_30_19_D04 3
AFC_30_19_D05 4
AFC_30_19_D06 6
AFC_30_19_D07 6
AFC_30_19_D08 6
AFC_30_19_D09 7
AFC_30_19_D10 6
AFC_30_19_D11 4
AFC_30_19_D12 6
AFC_30_19_E01 6
AFC_30_19_E02 4
AFC_30_19_E03 8
AFC_30_19_E04 5
AFC_30_19_E05 2
AFC_30_19_E06 2
AFC_30_19_E07 5
AFC_30_19_E08 5
AFC_30_19_E10 4
AFC_30_19_E11 4
AFC_30_19_E12 3
AFC_30_19_F02 9
AFC_30_19_F03 5
AFC_30_19_F04 5
AFC_30_19_F05 6
AFC_30_19_F06 5
AFC_30_19_F07 7
AFC_30_19_F08 8
AFC_30_19_F09 5
AFC_30_19_F10 5
AFC_30_19_F11 8
AFC_30_19_G02 6
AFC_30_19_G03 3
AFC_30_19_G04 2
AFC_30_19_G05 3
AFC_30_19_G06 6
AFC_30_19_G07 6
AFC_30_19_G08 3
AFC_30_19_G09 2
AFC_30_19_G10 6
AFC_30_19_H01 7
AFC_30_20_B01 4
AFC_30_20_B02 5
AFC_30_20_B03 8
AFC_30_20_B04 4
AFC_30_20_B05 4
AFC_30_20_B06 5
AFC_30_20_B07 7
AFC_30_20_B08 5
AFC_30_20_B09 7
AFC_30_20_B10 6
AFC_30_20_B11 6
AFC_30_20_B12 3
AFC_30_20_C01 4
AFC_30_20_C02 7
AFC_30_20_C03 6
AFC_30_20_C04 7
AFC_30_20_C05 1
AFC_30_20_C06 3
AFC_30_20_C07 7
AFC_30_20_C08 6
AFC_30_20_C09 6
AFC_30_20_C10 9
AFC_30_20_C11 5
AFC_30_20_C12 6
AFC_30_20_D01 5
AFC_30_20_D02 6
AFC_30_20_D03 5
AFC_30_20_D04 6
AFC_30_20_D05 4
AFC_30_20_D06 5
AFC_30_20_D07 5
AFC_30_20_D08 5
AFC_30_20_D09 6
AFC_30_20_D10 6
AFC_30_20_D11 5
AFC_30_20_E01 6
AFC_30_20_E02 3
AFC_30_20_E03 8
AFC_30_20_E04 4
AFC_30_20_E05 9
AFC_30_20_E07 6
AFC_30_20_E08 6
AFC_30_20_E09 10
AFC_30_20_E10 4
AFC_30_20_E11 6
AFC_30_20_F01 5
AFC_30_20_F02 7
AFC_30_20_F03 4
AFC_30_20_F05 8
AFC_30_20_F06 2
AFC_30_20_F07 5
AFC_30_20_F08 4
AFC_30_20_F09 3
AFC_30_20_F10 7
AFC_30_20_F11 7
AFC_30_20_G01 4
AFC_30_20_G02 7
AFC_30_20_G03 5
AFC_30_20_G04 4
AFC_30_20_G05 4
AFC_30_20_G06 5
AFC_30_20_G07 4
AFC_30_20_G08 7
AFC_30_20_G09 2
AFC_30_20_G10 7
AFC_30_20_G11 4
AFC_30_20_H01 8
AFC_30_20_H02 5
AFC_30_20_H03 4
AFC_30_20_H04 4
AFC_30_20_H05 4
AFC_30_20_H06 4
AFC_30_20_H07 5
AFC_30_20_H08 5
AFC_30_20_H09 3
AFC_30_20_H10 5
AFC_30_20_H11 6
